lon,lat,temp_noon_K,temp_midnight_K,temp_diff_K
-165.25,-15.25,384.3778,99.4243,284.9535
-165.25,-14.75,384.6565,100.1768,284.4797
-165.25,-14.25,384.7597,100.5514,284.2083
-165.25,-13.75,381.4587,99.3289,282.1298
-165.25,-13.25,384.8159,101.0832,283.7327
-165.25,-12.75,382.7648,101.1978,281.5670
-165.25,-12.25,380.3746,99.9721,280.4025
-165.25,-11.75,382.2242,101.0605,281.1637
-165.25,-11.25,380.4048,101.6925,278.7123
-165.25,-10.75,385.2783,122.0336,263.2447
-165.25,-10.25,382.4084,120.8113,261.5971
-165.25,-9.75,375.6811,109.7932,265.8879
-165.25,-9.25,386.1025,103.9606,282.1419
-165.25,-8.75,386.5105,101.4076,285.1029
-165.25,-8.25,386.4884,101.7197,284.7687
-165.25,-7.75,387.2995,101.2843,286.0152
-165.25,-7.25,386.3944,100.7524,285.6420
-165.25,-6.75,388.5214,101.1425,287.3789
-165.25,-6.25,389.2923,101.0653,288.2270
-165.25,-5.75,390.3640,100.3028,290.0612
-165.25,-5.25,390.4298,101.2622,289.1676
-165.25,-4.75,388.7846,101.1406,287.6440
-165.25,-4.25,388.7013,101.2518,287.4495
-165.25,-3.75,387.1777,101.9140,285.2637
-165.25,-3.25,387.9447,101.2253,286.7194
-165.25,-2.75,387.9866,101.7686,286.2180
-165.25,-2.25,388.8707,101.7269,287.1438
-165.25,-1.75,388.2797,102.1499,286.1298
-165.25,-1.25,386.3656,101.8796,284.4860
-165.25,-0.75,387.4489,101.3383,286.1106
-165.25,-0.25,388.7722,101.6272,287.1450
-165.25,0.25,389.0556,100.6559,288.3997
-165.25,0.75,389.5278,100.9979,288.5299
-165.25,1.25,389.8222,101.3012,288.5210
-165.25,1.75,389.5969,101.1277,288.4692
-165.25,2.25,390.4624,101.4577,289.0047
-165.25,2.75,389.9495,101.0021,288.9474
-165.25,3.25,389.7300,102.1690,287.5610
-165.25,3.75,389.4890,101.7072,287.7818
-165.25,4.25,389.4439,101.6684,287.7755
-165.25,4.75,389.6779,101.8644,287.8135
-165.25,5.25,386.8892,101.8773,285.0119
-165.25,5.75,389.8844,102.3116,287.5728
-165.25,6.25,389.7461,101.8260,287.9201
-165.25,6.75,387.5965,101.4890,286.1075
-165.25,7.25,386.6775,101.3084,285.3691
-165.25,7.75,389.6216,101.6712,287.9504
-165.25,8.25,389.7231,101.4107,288.3124
-165.25,8.75,388.2860,101.5994,286.6866
-165.25,9.25,384.9338,101.6239,283.3099
-165.25,9.75,385.9448,102.1837,283.7611
-165.25,10.25,385.5226,101.9845,283.5381
-165.25,10.75,385.9092,101.5496,284.3596
-165.25,11.25,384.9854,101.9734,283.0120
-165.25,11.75,386.0583,102.3032,283.7551
-165.25,12.25,386.8531,102.1650,284.6881
-165.25,12.75,385.4926,101.3299,284.1627
-165.25,13.25,385.3254,101.4377,283.8877
-165.25,13.75,386.2248,101.4536,284.7712
-165.25,14.25,384.8445,101.3642,283.4803
-165.25,14.75,385.0438,100.9956,284.0482
-165.25,15.25,383.8477,100.6985,283.1492
-165.25,15.75,377.9695,100.4283,277.5412
-165.25,16.25,382.4492,100.9713,281.4779
-165.25,16.75,384.4644,101.5106,282.9538
-165.25,17.25,384.3818,102.2120,282.1698
-165.25,17.75,383.3230,101.6840,281.6390
-165.25,18.25,379.3804,100.6972,278.6832
-165.25,18.75,378.5089,101.3006,277.2083
-165.25,19.25,379.9307,101.5722,278.3585
-165.25,19.75,379.2284,101.6605,277.5679
-165.25,20.25,380.9624,102.4714,278.4910
-165.25,20.75,378.2104,105.2188,272.9916
-165.25,21.25,375.8107,105.9982,269.8125
-165.25,21.75,375.8791,108.5048,267.3743
-165.25,22.25,376.0080,106.0235,269.9845
-165.25,22.75,375.7766,105.8329,269.9437
-165.25,23.25,375.1914,102.1399,273.0515
-165.25,23.75,374.3935,102.0350,272.3585
-165.25,24.25,377.8884,102.0638,275.8246
-165.25,24.75,377.7005,101.3821,276.3184
-165.25,25.25,373.1261,100.3530,272.7731
-165.25,25.75,375.2008,100.9164,274.2844
-165.25,26.25,376.1950,100.9801,275.2149
-165.25,26.75,376.0030,101.0576,274.9454
-165.25,27.25,374.7493,100.7272,274.0221
-165.25,27.75,376.3810,101.0290,275.3520
-165.25,28.25,374.5668,101.3615,273.2053
-165.25,28.75,377.1815,101.1903,275.9912
-165.25,29.25,369.6116,99.3328,270.2788
-165.25,29.75,366.3194,99.4931,266.8263
-165.25,30.25,369.7952,100.0934,269.7018
-165.25,30.75,370.6715,99.7806,270.8909
-165.25,31.25,371.7314,98.8020,272.9294
-165.25,31.75,373.5878,98.7179,274.8699
-165.25,32.25,370.0654,98.5874,271.4780
-165.25,32.75,371.5613,99.3582,272.2031
-165.25,33.25,370.6847,98.5990,272.0857
-165.25,33.75,369.6632,99.1256,270.5376
-165.25,34.25,356.7272,96.0682,260.6590
-165.25,34.75,356.6463,96.6232,260.0231
-165.25,35.25,366.6879,98.0775,268.6104
-165.25,35.75,362.2438,98.0969,264.1469
-165.25,36.25,362.7839,97.9108,264.8731
-165.25,36.75,362.0053,98.1735,263.8318
-165.25,37.25,366.7330,98.4294,268.3036
-165.25,37.75,353.1435,95.5204,257.6231
-165.25,38.25,362.0051,96.7088,265.2963
-165.25,38.75,364.4699,97.7534,266.7165
-165.25,39.25,371.7446,98.4921,273.2525
-165.25,39.75,353.9377,97.2584,256.6793
-165.25,40.25,352.8046,96.8323,255.9723
-165.25,40.75,356.0152,97.6156,258.3996
-165.25,41.25,351.4168,95.8301,255.5867
-165.25,41.75,355.3898,95.5953,259.7945
-165.25,42.25,352.5707,94.8872,257.6835
-165.25,42.75,350.9533,95.2379,255.7154
-165.25,43.25,356.8953,97.5938,259.3015
-165.25,43.75,344.3971,95.4002,248.9969
-165.25,44.25,357.9414,97.2343,260.7071
-165.25,44.75,349.6530,95.4372,254.2158
-165.25,45.25,345.1478,94.4576,250.6902
-165.25,45.75,350.4938,94.7884,255.7054
-165.25,46.25,344.4029,94.8859,249.5170
-165.25,46.75,347.7762,95.0452,252.7310
-165.25,47.25,347.7632,95.3908,252.3724
-165.25,47.75,345.1918,95.0052,250.1866
-165.25,48.25,349.7549,94.2772,255.4777
-165.25,48.75,337.7009,89.6984,248.0025
-165.25,49.25,343.9905,92.5979,251.3926
-165.25,49.75,331.7703,90.5946,241.1757
-165.25,50.25,346.3755,93.5135,252.8620
-165.25,50.75,352.5013,96.2109,256.2904
-165.25,51.25,335.7548,92.3494,243.4054
-165.25,51.75,339.0977,94.7107,244.3870
-165.25,52.25,336.6805,93.7737,242.9068
-165.25,52.75,335.0349,93.9159,241.1190
-165.25,53.25,331.1660,93.9776,237.1884
-165.25,53.75,333.4445,93.7877,239.6568
-165.25,54.25,329.4054,92.1908,237.2146
-165.25,54.75,329.2456,90.0575,239.1881
-165.25,55.25,311.1073,87.3034,223.8039
-165.25,55.75,314.5412,86.9664,227.5748
-165.25,56.25,327.1944,89.5925,237.6019
-165.25,56.75,327.2102,89.5986,237.6116
-165.25,57.25,326.8163,90.2419,236.5744
-165.25,57.75,332.6647,90.4997,242.1650
-165.25,58.25,331.8940,90.1091,241.7849
-165.25,58.75,333.0259,90.8516,242.1743
-165.25,59.25,322.9237,90.3143,232.6094
-165.25,59.75,315.3094,88.9275,226.3819
-165.25,60.25,306.3545,87.4330,218.9215
-165.25,60.75,316.0998,89.7522,226.3476
-165.25,61.25,312.9468,87.0335,225.9133
-165.25,61.75,316.9437,88.3359,228.6078
-165.25,62.25,314.6450,88.4521,226.1929
-165.25,62.75,298.9351,85.5242,213.4109
-165.25,63.25,295.9390,83.3193,212.6197
-165.25,63.75,283.1241,79.5834,203.5407
-165.25,64.25,300.0141,84.0394,215.9747
-165.25,64.75,302.3990,84.8480,217.5510
-165.25,65.25,306.8658,84.9840,221.8818
-165.25,65.75,310.4337,86.2252,224.2085
-165.25,66.25,308.7758,86.7127,222.0631
-165.25,66.75,285.3052,84.0898,201.2154
-165.25,67.25,302.8869,87.0429,215.8440
-165.25,67.75,297.0753,84.4499,212.6254
-165.25,68.25,281.3552,80.5649,200.7903
-165.25,68.75,249.7487,77.0272,172.7215
-165.25,69.25,299.2892,80.8709,218.4183
-165.25,69.75,299.3580,84.5655,214.7925
-165.25,70.25,279.7611,80.8246,198.9365
-165.25,70.75,277.5151,80.3997,197.1154
-165.25,71.25,280.4226,81.5657,198.8569
-165.25,71.75,278.8115,79.7694,199.0421
-165.25,72.25,277.1903,79.6569,197.5334
-165.25,72.75,281.3060,80.0669,201.2391
-165.25,73.25,291.1291,81.9946,209.1345
-165.25,73.75,263.2616,76.3519,186.9097
-165.25,74.25,277.2394,79.9634,197.2760
-165.25,74.75,280.9281,81.9745,198.9536
-165.25,75.25,256.6262,77.4843,179.1419
-165.25,75.75,253.2094,71.0993,182.1101
-165.25,76.25,251.7389,72.0536,179.6853
-165.25,76.75,258.5814,73.2842,185.2972
-165.25,77.25,263.4081,74.8899,188.5182
-165.25,77.75,257.6615,73.8368,183.8247
-165.25,78.25,250.9416,71.9011,179.0405
-165.25,78.75,252.1847,74.7564,177.4283
-165.25,79.25,216.3548,67.4374,148.9174
-165.25,79.75,259.0476,74.2592,184.7884
-165.25,80.25,235.8798,70.6879,165.1919
-165.25,80.75,239.1649,71.8699,167.2950
-165.25,81.25,231.0876,69.3393,161.7483
-165.25,81.75,232.9627,69.9664,162.9963
-165.25,82.25,207.4712,61.4506,146.0206
-165.25,82.75,84.6344,50.3507,34.2837
-165.25,83.25,169.2141,56.6241,112.5900
-165.25,83.75,212.5078,62.2146,150.2932
-165.25,84.25,210.0204,63.7845,146.2359
-165.25,84.75,221.2578,70.8420,150.4158
-165.25,85.25,167.8851,65.6950,102.1901
-165.25,85.75,174.4558,58.3562,116.0996
-165.25,86.25,182.9342,60.6892,122.2450
-165.25,86.75,179.8672,58.0989,121.7683
-165.25,87.25,211.4223,65.0801,146.3422
-165.25,87.75,229.4276,96.1893,133.2383
-165.25,88.25,99.7503,58.0207,41.7296
-165.25,88.75,158.1285,92.0570,66.0715
-165.25,89.25,78.7070,49.7704,28.9366
-165.25,89.75,163.0640,66.4165,96.6475
-164.75,-89.75,179.2635,123.7348,55.5287
-164.75,-89.25,191.0896,65.7337,125.3559
-164.75,-88.75,87.6986,57.7222,29.9764
-164.75,-88.25,80.3909,56.7111,23.6798
-164.75,-87.75,251.7907,77.7915,173.9992
-164.75,-87.25,175.5154,66.4126,109.1028
-164.75,-86.75,203.8501,69.9831,133.8670
-164.75,-86.25,105.1117,56.4510,48.6607
-164.75,-85.75,175.0496,68.7450,106.3046
-164.75,-85.25,221.6120,75.7411,145.8709
-164.75,-84.75,200.7889,66.6320,134.1569
-164.75,-84.25,237.8507,72.7596,165.0911
-164.75,-83.75,178.6296,58.7194,119.9102
-164.75,-83.25,234.7740,75.5867,159.1873
-164.75,-82.75,239.7266,73.2805,166.4461
-164.75,-82.25,239.8950,72.0386,167.8564
-164.75,-81.75,221.5600,66.2115,155.3485
-164.75,-81.25,237.2103,69.4963,167.7140
-164.75,-80.75,233.8369,69.5000,164.3369
-164.75,-80.25,230.8867,70.1507,160.7360
-164.75,-79.75,256.5418,73.4816,183.0602
-164.75,-79.25,224.6373,70.0962,154.5411
-164.75,-78.75,185.0820,56.9975,128.0845
-164.75,-78.25,237.2610,74.2202,163.0408
-164.75,-77.75,289.2653,82.5937,206.6716
-164.75,-77.25,287.5470,81.7708,205.7762
-164.75,-76.75,216.8005,68.3718,148.4287
-164.75,-76.25,214.0568,69.7455,144.3113
-164.75,-75.75,249.4695,74.2887,175.1808
-164.75,-75.25,296.4426,83.3466,213.0960
-164.75,-74.75,270.5613,78.5860,191.9753
-164.75,-74.25,283.1229,80.4591,202.6638
-164.75,-73.75,275.1814,79.6074,195.5740
-164.75,-73.25,275.9932,78.6194,197.3738
-164.75,-72.75,262.1726,77.8529,184.3197
-164.75,-72.25,279.0045,80.3314,198.6731
-164.75,-71.75,307.5014,85.6559,221.8455
-164.75,-71.25,292.0069,80.5679,211.4390
-164.75,-70.75,287.1390,81.0960,206.0430
-164.75,-70.25,277.1817,78.2584,198.9233
-164.75,-69.75,283.8322,80.1616,203.6706
-164.75,-69.25,272.7325,78.7001,194.0324
-164.75,-68.75,303.8270,87.4975,216.3295
-164.75,-68.25,295.2106,84.2806,210.9300
-164.75,-67.75,294.3572,83.5673,210.7899
-164.75,-67.25,297.4935,83.6206,213.8729
-164.75,-66.75,298.3545,83.6465,214.7080
-164.75,-66.25,305.1277,85.8862,219.2415
-164.75,-65.75,302.5450,83.1902,219.3548
-164.75,-65.25,302.3134,84.0016,218.3118
-164.75,-64.75,302.2759,84.6733,217.6026
-164.75,-64.25,328.1045,87.4511,240.6534
-164.75,-63.75,310.2169,86.0919,224.1250
-164.75,-63.25,308.4322,85.6332,222.7990
-164.75,-62.75,309.9049,84.8356,225.0693
-164.75,-62.25,296.7196,81.7990,214.9206
-164.75,-61.75,319.7729,90.5178,229.2551
-164.75,-61.25,323.3081,88.9097,234.3984
-164.75,-60.75,316.3374,87.1959,229.1415
-164.75,-60.25,314.6949,89.0483,225.6466
-164.75,-59.75,301.9569,86.6019,215.3550
-164.75,-59.25,319.9363,95.7165,224.2198
-164.75,-58.75,320.7960,90.2549,230.5411
-164.75,-58.25,325.7384,90.6074,235.1310
-164.75,-57.75,324.0994,89.6546,234.4448
-164.75,-57.25,326.2061,90.3557,235.8504
-164.75,-56.75,325.3901,90.2482,235.1419
-164.75,-56.25,345.2824,95.3342,249.9482
-164.75,-55.75,325.5112,91.5484,233.9628
-164.75,-55.25,334.7065,-nan,-nan
-164.75,-54.75,318.7435,-nan,-nan
-164.75,-54.25,332.1238,-nan,-nan
-164.75,-53.75,334.6411,-nan,-nan
-164.75,-53.25,336.0101,-nan,-nan
-164.75,-52.75,335.2500,91.2113,244.0387
-164.75,-52.25,336.8907,91.6856,245.2051
-164.75,-51.75,340.8507,92.9566,247.8941
-164.75,-51.25,337.5436,92.2613,245.2823
-164.75,-50.75,342.3878,93.8483,248.5395
-164.75,-50.25,340.9345,93.7880,247.1465
-164.75,-49.75,342.7267,92.7047,250.0220
-164.75,-49.25,343.5811,92.5308,251.0503
-164.75,-48.75,345.9158,97.7431,248.1727
-164.75,-48.25,346.6408,96.0590,250.5818
-164.75,-47.75,348.5683,94.3474,254.2209
-164.75,-47.25,349.3592,96.3332,253.0260
-164.75,-46.75,348.4126,95.1139,253.2987
-164.75,-46.25,350.6416,94.6687,255.9729
-164.75,-45.75,351.6162,94.5257,257.0905
-164.75,-45.25,349.9645,95.4717,254.4928
-164.75,-44.75,354.5324,94.7173,259.8151
-164.75,-44.25,349.7104,97.6692,252.0412
-164.75,-43.75,351.0018,-nan,-nan
-164.75,-43.25,350.9170,-nan,-nan
-164.75,-42.75,351.5829,-nan,-nan
-164.75,-42.25,357.5187,94.2707,263.2480
-164.75,-41.75,358.4901,94.5166,263.9735
-164.75,-41.25,362.0613,95.3320,266.7293
-164.75,-40.75,358.8601,96.3837,262.4764
-164.75,-40.25,357.3553,96.3897,260.9656
-164.75,-39.75,358.8873,97.3827,261.5046
-164.75,-39.25,364.6920,96.9439,267.7481
-164.75,-38.75,363.2660,96.4318,266.8342
-164.75,-38.25,369.5380,97.2347,272.3033
-164.75,-37.75,365.7202,97.8565,267.8637
-164.75,-37.25,366.8042,97.1335,269.6707
-164.75,-36.75,366.3691,97.8436,268.5255
-164.75,-36.25,365.6623,97.0687,268.5936
-164.75,-35.75,367.4519,97.7884,269.6635
-164.75,-35.25,369.0929,97.2714,271.8215
-164.75,-34.75,368.6160,96.8585,271.7575
-164.75,-34.25,370.2679,96.9904,273.2775
-164.75,-33.75,370.3692,97.1081,273.2611
-164.75,-33.25,368.3618,97.3960,270.9658
-164.75,-32.75,369.5305,97.0602,272.4703
-164.75,-32.25,366.6652,96.1864,270.4788
-164.75,-31.75,373.9744,98.2076,275.7668
-164.75,-31.25,374.7914,97.8553,276.9361
-164.75,-30.75,377.4833,98.0916,279.3917
-164.75,-30.25,377.2606,98.1502,279.1104
-164.75,-29.75,375.7850,97.5173,278.2677
-164.75,-29.25,375.6174,98.8685,276.7489
-164.75,-28.75,377.4986,97.8964,279.6022
-164.75,-28.25,377.7708,97.9328,279.8380
-164.75,-27.75,376.9859,98.8788,278.1071
-164.75,-27.25,380.3580,98.0408,282.3172
-164.75,-26.75,373.9863,98.8973,275.0890
-164.75,-26.25,379.3255,99.4806,279.8449
-164.75,-25.75,379.6386,100.2924,279.3462
-164.75,-25.25,376.7487,98.0487,278.7000
-164.75,-24.75,379.8914,96.7039,283.1875
-164.75,-24.25,374.4872,96.5274,277.9598
-164.75,-23.75,377.9637,98.9547,279.0090
-164.75,-23.25,380.7588,99.3766,281.3822
-164.75,-22.75,368.6798,96.4952,272.1846
-164.75,-22.25,377.0022,101.7287,275.2735
-164.75,-21.75,380.2743,100.8471,279.4272
-164.75,-21.25,385.7965,99.3956,286.4009
-164.75,-20.75,385.5196,101.3830,284.1366
-164.75,-20.25,384.8208,100.6330,284.1878
-164.75,-19.75,381.4885,99.5001,281.9884
-164.75,-19.25,389.6603,101.3179,288.3424
-164.75,-18.75,385.7548,99.3124,286.4424
-164.75,-18.25,381.1212,98.1846,282.9366
-164.75,-17.75,382.9064,98.0438,284.8626
-164.75,-17.25,378.3395,100.0240,278.3155
-164.75,-16.75,377.4856,99.0170,278.4686
-164.75,-16.25,380.5444,98.4489,282.0955
-164.75,-15.75,384.2104,99.8331,284.3773
-164.75,-15.25,385.1037,98.9206,286.1831
-164.75,-14.75,387.3417,99.9687,287.3730
-164.75,-14.25,385.1714,100.2564,284.9150
-164.75,-13.75,382.4747,99.6993,282.7754
-164.75,-13.25,384.7679,100.3626,284.4053
-164.75,-12.75,383.1828,100.3855,282.7973
-164.75,-12.25,380.7974,99.2682,281.5292
-164.75,-11.75,382.4946,100.9355,281.5591
-164.75,-11.25,381.3994,102.8745,278.5249
-164.75,-10.75,386.3599,116.5945,269.7654
-164.75,-10.25,384.8932,119.0413,265.8519
-164.75,-9.75,379.3249,108.6538,270.6711
-164.75,-9.25,386.7833,103.5666,283.2167
-164.75,-8.75,386.5149,103.0069,283.5080
-164.75,-8.25,385.1781,102.2478,282.9303
-164.75,-7.75,386.8856,101.0724,285.8132
-164.75,-7.25,387.2150,101.0966,286.1184
-164.75,-6.75,387.9702,101.0939,286.8763
-164.75,-6.25,389.5700,101.1255,288.4445
-164.75,-5.75,389.9255,100.3161,289.6094
-164.75,-5.25,390.1591,101.5631,288.5960
-164.75,-4.75,388.7672,101.6100,287.1572
-164.75,-4.25,389.1773,101.8282,287.3491
-164.75,-3.75,389.0030,100.7211,288.2819
-164.75,-3.25,388.4332,99.4551,288.9781
-164.75,-2.75,388.5423,101.1703,287.3720
-164.75,-2.25,388.0231,101.5973,286.4258
-164.75,-1.75,389.7021,102.0964,287.6057
-164.75,-1.25,389.6731,101.3217,288.3514
-164.75,-0.75,389.5622,101.8599,287.7023
-164.75,-0.25,389.7295,101.2569,288.4726
-164.75,0.25,389.9944,101.2595,288.7349
-164.75,0.75,390.1933,100.7798,289.4135
-164.75,1.25,389.3952,100.9377,288.4575
-164.75,1.75,389.7380,100.6474,289.0906
-164.75,2.25,390.3556,100.4131,289.9425
-164.75,2.75,390.3471,100.5727,289.7744
-164.75,3.25,390.0830,101.2799,288.8031
-164.75,3.75,390.4179,101.3301,289.0878
-164.75,4.25,390.5494,101.7623,288.7871
-164.75,4.75,388.4612,101.6408,286.8204
-164.75,5.25,389.2530,101.2297,288.0233
-164.75,5.75,389.0229,102.8315,286.1914
-164.75,6.25,387.8620,101.4587,286.4033
-164.75,6.75,388.4794,100.4794,288.0000
-164.75,7.25,388.5114,100.3680,288.1434
-164.75,7.75,388.4849,102.1265,286.3584
-164.75,8.25,389.6881,101.4926,288.1955
-164.75,8.75,388.8517,101.5471,287.3046
-164.75,9.25,384.4159,100.7510,283.6649
-164.75,9.75,384.8127,101.6602,283.1525
-164.75,10.25,383.6090,102.2034,281.4056
-164.75,10.75,383.1107,102.4694,280.6413
-164.75,11.25,385.0475,101.3624,283.6851
-164.75,11.75,384.4568,100.8985,283.5583
-164.75,12.25,384.4176,101.0793,283.3383
-164.75,12.75,385.9116,101.6984,284.2132
-164.75,13.25,384.0950,101.1831,282.9119
-164.75,13.75,384.4257,100.7817,283.6440
-164.75,14.25,384.8726,101.1324,283.7402
-164.75,14.75,382.6854,100.9587,281.7267
-164.75,15.25,385.3544,100.4094,284.9450
-164.75,15.75,382.9185,100.3894,282.5291
-164.75,16.25,382.5438,101.4327,281.1111
-164.75,16.75,384.1609,102.2791,281.8818
-164.75,17.25,382.2445,101.8251,280.4194
-164.75,17.75,379.7212,101.5417,278.1795
-164.75,18.25,378.1645,100.8772,277.2873
-164.75,18.75,378.0770,101.1275,276.9495
-164.75,19.25,379.1739,101.8699,277.3040
-164.75,19.75,377.3504,102.9506,274.3998
-164.75,20.25,378.0700,103.5147,274.5553
-164.75,20.75,380.3436,105.6043,274.7393
-164.75,21.25,375.3473,106.8154,268.5319
-164.75,21.75,374.0020,109.2238,264.7782
-164.75,22.25,373.6059,107.2695,266.3364
-164.75,22.75,373.2097,108.8325,264.3772
-164.75,23.25,374.6994,103.2840,271.4154
-164.75,23.75,373.3058,102.2491,271.0567
-164.75,24.25,375.5828,101.8553,273.7275
-164.75,24.75,372.1668,100.5403,271.6265
-164.75,25.25,374.3067,100.7710,273.5357
-164.75,25.75,372.5832,100.4391,272.1441
-164.75,26.25,374.4630,100.4606,274.0024
-164.75,26.75,373.2352,100.4990,272.7362
-164.75,27.25,372.0515,100.3490,271.7025
-164.75,27.75,376.2265,101.1449,275.0816
-164.75,28.25,371.7913,101.3929,270.3984
-164.75,28.75,370.7253,100.3406,270.3847
-164.75,29.25,367.6625,98.5591,269.1034
-164.75,29.75,364.0728,99.0208,265.0520
-164.75,30.25,367.8739,99.6736,268.2003
-164.75,30.75,370.7809,99.4099,271.3710
-164.75,31.25,371.5543,98.8893,272.6650
-164.75,31.75,370.7038,98.9339,271.7699
-164.75,32.25,369.1482,98.6837,270.4645
-164.75,32.75,369.6205,98.2855,271.3350
-164.75,33.25,372.6611,98.8771,273.7840
-164.75,33.75,365.3451,98.8398,266.5053
-164.75,34.25,359.4529,97.1544,262.2985
-164.75,34.75,357.6204,97.1068,260.5136
-164.75,35.25,363.6182,97.6115,266.0067
-164.75,35.75,363.2856,97.9280,265.3576
-164.75,36.25,363.8462,98.2628,265.5834
-164.75,36.75,365.4582,98.5856,266.8726
-164.75,37.25,363.7398,98.8874,264.8524
-164.75,37.75,351.8000,95.9663,255.8337
-164.75,38.25,362.2453,97.4704,264.7749
-164.75,38.75,363.9095,97.9589,265.9506
-164.75,39.25,371.0549,100.2855,270.7694
-164.75,39.75,358.7615,97.1168,261.6447
-164.75,40.25,353.4799,97.9856,255.4943
-164.75,40.75,349.3550,96.5165,252.8385
-164.75,41.25,353.8287,95.0799,258.7488
-164.75,41.75,359.6338,96.2149,263.4189
-164.75,42.25,352.0511,95.3950,256.6561
-164.75,42.75,351.1961,95.4067,255.7894
-164.75,43.25,353.0854,95.6231,257.4623
-164.75,43.75,352.9138,97.0220,255.8918
-164.75,44.25,351.5070,95.7012,255.8058
-164.75,44.75,351.8256,96.8025,255.0231
-164.75,45.25,346.5010,94.2936,252.2074
-164.75,45.75,349.8337,95.4389,254.3948
-164.75,46.25,349.7218,95.5396,254.1822
-164.75,46.75,347.9090,94.8089,253.1001
-164.75,47.25,343.1715,95.2190,247.9525
-164.75,47.75,350.5955,95.8609,254.7346
-164.75,48.25,337.0011,93.3763,243.6248
-164.75,48.75,336.6445,90.4338,246.2107
-164.75,49.25,351.9091,94.7163,257.1928
-164.75,49.75,330.9837,90.9504,240.0333
-164.75,50.25,341.9023,95.3484,246.5539
-164.75,50.75,354.4936,97.4769,257.0167
-164.75,51.25,332.1196,91.8537,240.2659
-164.75,51.75,339.7719,93.9839,245.7880
-164.75,52.25,334.2971,93.1058,241.1913
-164.75,52.75,335.2500,94.5280,240.7220
-164.75,53.25,332.1331,93.0136,239.1195
-164.75,53.75,330.2301,91.7360,238.4941
-164.75,54.25,333.2260,92.5968,240.6292
-164.75,54.75,315.4097,88.6262,226.7835
-164.75,55.25,318.4906,87.8041,230.6865
-164.75,55.75,317.7340,87.8892,229.8448
-164.75,56.25,328.1127,90.1450,237.9677
-164.75,56.75,328.7559,89.8906,238.8653
-164.75,57.25,327.6198,89.8859,237.7339
-164.75,57.75,332.0443,90.8300,241.2143
-164.75,58.25,330.8984,90.1683,240.7301
-164.75,58.75,334.5465,90.9694,243.5771
-164.75,59.25,328.0918,90.8224,237.2694
-164.75,59.75,318.0395,89.5882,228.4513
-164.75,60.25,309.9387,87.8825,222.0562
-164.75,60.75,316.2412,88.8755,227.3657
-164.75,61.25,314.2402,87.5308,226.7094
-164.75,61.75,320.2646,88.1114,232.1532
-164.75,62.25,316.0678,87.8831,228.1847
-164.75,62.75,308.2835,85.8589,222.4246
-164.75,63.25,282.2236,80.0178,202.2058
-164.75,63.75,289.8271,81.0964,208.7307
-164.75,64.25,301.1816,85.4882,215.6934
-164.75,64.75,301.1844,85.2878,215.8966
-164.75,65.25,301.9283,84.2797,217.6486
-164.75,65.75,307.8438,85.3920,222.4518
-164.75,66.25,311.9201,87.4069,224.5132
-164.75,66.75,293.7593,86.0701,207.6892
-164.75,67.25,297.6565,86.7257,210.9308
-164.75,67.75,293.7831,84.1721,209.6110
-164.75,68.25,279.5126,80.5967,198.9159
-164.75,68.75,264.6126,81.0425,183.5701
-164.75,69.25,292.3181,84.8021,207.5160
-164.75,69.75,283.7147,82.3918,201.3229
-164.75,70.25,288.0851,82.3037,205.7814
-164.75,70.75,276.8721,80.0778,196.7943
-164.75,71.25,279.4953,80.0101,199.4852
-164.75,71.75,275.0181,80.3100,194.7081
-164.75,72.25,273.6083,80.1020,193.5063
-164.75,72.75,279.2162,80.2785,198.9377
-164.75,73.25,289.5609,83.2367,206.3242
-164.75,73.75,266.8252,78.5455,188.2797
-164.75,74.25,271.0726,79.1363,191.9363
-164.75,74.75,271.5875,79.7161,191.8714
-164.75,75.25,258.5060,76.5861,181.9199
