lat,lon,average_illumination_percent,permanent_shadow_fraction
88.8738,71.5651,36.16,0.0
88.8738,108.4349,2.65,0.0586
88.8738,124.6952,0.52,0.8395
88.8738,145.3048,17.08,0.0031
88.8738,161.5651,17.32,0.037
88.8754,-169.0459,21.94,0.0185
88.8754,-100.9541,2.49,0.0741
88.8754,-79.0459,16.91,0.0031
88.8754,-10.9541,7.87,0.0062
88.8754,10.9541,21.26,0.0
88.8754,79.0459,40.15,0.0
88.8754,100.9541,11.91,0.0031
88.8754,169.0459,18.47,0.0648
88.8817,-170.8377,22.1,0.0154
88.8817,-142.7652,2.17,0.1327
88.8817,-127.2348,1.42,0.1728
88.8817,-99.1623,1.08,0.1914
88.8817,-80.8377,14.98,0.0
88.8817,-52.7652,0.69,0.2253
88.8817,-37.2348,17.06,0.0123
88.8817,-9.1623,1.66,0.537
88.8817,9.1623,28.39,0.0
88.8817,37.2348,24.61,0.0
88.8817,52.7652,36.39,0.0
88.8817,80.8377,34.41,0.0
88.8817,99.1623,11.87,0.0
88.8817,127.2348,12.5,0.0401
88.8817,142.7652,15.95,0.0957
88.8817,170.8377,16.27,0.1111
88.8822,-157.5206,16.29,0.0
88.8822,-149.3493,18.0,0.0278
88.8822,-120.6507,18.38,0.0
88.8822,-112.4794,5.4,0.0247
88.8822,-67.5206,8.42,0.0
88.8822,-59.3493,12.19,0.0062
88.8822,-30.6507,2.23,0.1852
88.8822,-22.4794,24.05,0.0
88.8822,22.4794,10.7,0.0062
88.8822,30.6507,25.61,0.0
88.8822,59.3493,39.42,0.0
88.8822,67.5206,40.34,0.0
88.8822,112.4794,14.01,0.0
88.8822,120.6507,16.1,0.0031
88.8822,149.3493,0.0,1.0
88.8822,157.5206,13.52,0.0432
88.8845,-163.3008,12.24,0.0926
88.8845,-106.6992,4.0,0.071
88.8845,-73.3008,7.04,0.0
88.8845,-16.6992,23.02,0.0
88.8845,16.6992,6.39,0.0031
88.8845,73.3008,39.72,0.0
88.8845,106.6992,3.84,0.0185
88.8845,163.3008,20.36,0.0062
88.8851,-153.4349,14.85,0.0556
88.8851,-116.5651,10.84,0.0
88.8851,-63.4349,8.72,0.0216
88.8851,-26.5651,4.08,0.0031
88.8851,26.5651,26.39,0.0062
88.8851,63.4349,41.83,0.0
88.8851,116.5651,14.64,0.0
88.8851,153.4349,22.33,0.0
88.8868,-172.6476,20.99,0.0185
88.8868,-97.3524,1.46,0.3426
88.8868,-82.6476,8.91,0.0
88.8868,-7.3524,4.89,0.1389
88.8868,7.3524,24.45,0.0093
88.8868,82.6476,23.02,0.0
88.8868,97.3524,12.94,0.0
88.8868,172.6476,21.64,0.0278
88.8874,-140.1944,6.87,0.0556
88.8874,-129.8056,3.91,0.2407
88.8874,-50.1944,10.67,0.0
88.8874,-39.8056,2.66,0.2685
88.8874,39.8056,26.63,0.0062
88.8874,50.1944,34.71,0.0
88.8874,129.8056,8.51,0.0216
88.8874,140.1944,3.68,0.608
88.8908,-174.4725,23.17,0.0123
88.8908,-137.6026,13.35,0.0031
88.8908,-132.3974,6.6,0.0031
88.8908,-95.5275,0.01,0.9475
88.8908,-84.4725,0.59,0.8241
88.8908,-47.6026,7.3,0.2253
88.8908,-42.3974,1.64,0.0648
88.8908,-5.5275,2.04,0.142
88.8908,5.5275,26.5,0.0
88.8908,42.3974,14.09,0.1358
88.8908,47.6026,31.14,0.0062
88.8908,84.4725,13.98,0.0031
88.8908,95.5275,13.24,0.0
88.8908,132.3974,6.05,0.1852
88.8908,137.6026,11.3,0.1944
88.8908,174.4725,12.48,0.3148
88.8919,-135.0,4.76,0.0185
88.8919,-45.0,19.61,0.0
88.8919,45.0,35.83,0.0
88.8919,135.0,11.55,0.0247
88.8936,-176.3086,16.73,0.1296
88.8936,-146.8215,12.48,0.0062
88.8936,-123.1785,16.2,0.0
88.8936,-93.6914,2.82,0.1142
88.8936,-86.3086,4.23,0.3241
88.8936,-56.8215,5.86,0.0648
88.8936,-33.1785,11.05,0.0093
88.8936,-3.6914,3.01,0.0463
88.8936,3.6914,27.38,0.0
88.8936,33.1785,17.61,0.0
88.8936,56.8215,38.53,0.0
88.8936,86.3086,7.83,0.0216
88.8936,93.6914,10.64,0.0
88.8936,123.1785,6.72,0.2099
88.8936,146.8215,2.79,0.6512
88.8936,176.3086,16.49,0.0617
88.8942,-165.0686,14.4,0.0154
88.8942,-104.9314,1.21,0.3333
88.8942,-75.0686,3.75,0.0
88.8942,-14.9314,25.27,0.0
88.8942,14.9314,24.97,0.0
88.8942,75.0686,39.78,0.0
88.8942,104.9314,7.21,0.0093
88.8942,165.0686,20.79,0.0278
88.8954,-178.1524,17.99,0.0617
88.8954,-159.2277,18.32,0.0
88.8954,-110.7723,2.35,0.0833
88.8954,-91.8476,1.26,0.321
88.8954,-88.1524,0.3,0.6574
88.8954,-69.2277,17.13,0.0
88.8954,-20.7723,20.15,0.0
88.8954,-1.8476,8.88,0.0031
88.8954,1.8476,23.64,0.0031
88.8954,20.7723,9.66,0.0247
88.8954,69.2277,39.97,0.0
88.8954,88.1524,9.64,0.0031
88.8954,91.8476,1.39,0.5216
88.8954,110.7723,15.26,0.0
88.8954,159.2277,1.29,0.8272
88.8954,178.1524,20.92,0.0093
88.8959,-90.0,0.95,0.4846
88.8959,0.0,14.6,0.0
88.8959,90.0,3.32,0.5093
88.8959,180.0,23.13,0.0031
88.9,-150.9454,20.52,0.0031
88.9,-119.0546,20.37,0.0
88.9,-60.9454,15.15,0.0
88.9,-29.0546,2.88,0.0062
88.9,29.0546,30.23,0.0
88.9,60.9454,37.26,0.0
88.9,119.0546,5.69,0.2531
88.9,150.9454,0.13,0.9167
88.9005,-155.0952,14.33,0.0309
88.9005,-114.9048,6.69,0.0
88.9005,-65.0952,11.63,0.0031
88.9005,-24.9048,9.88,0.0
88.9005,24.9048,10.17,0.0833
88.9005,65.0952,41.97,0.0031
88.9005,114.9048,9.62,0.0
88.9005,155.0952,18.04,0.0123
88.9028,-166.866,15.94,0.1111
88.9028,-144.2461,2.44,0.0741
88.9028,-125.7539,4.17,0.0432
88.9028,-103.134,4.09,0.0
88.9028,-76.866,6.81,0.0
88.9028,-54.2461,0.64,0.2809
88.9028,-35.7539,5.11,0.0062
88.9028,-13.134,15.4,0.0
88.9028,13.134,11.39,0.0
88.9028,35.7539,22.82,0.0
88.9028,54.2461,35.18,0.0
88.9028,76.866,36.21,0.0
88.9028,103.134,10.0,0.0
88.9028,125.7539,6.86,0.4506
88.9028,144.2461,17.81,0.0031
88.9028,166.866,24.63,0.0
88.9075,-160.9744,19.31,0.0309
88.9075,-109.0256,1.37,0.1265
88.9075,-70.9744,19.05,0.0
88.9075,-19.0256,12.13,0.0
88.9075,19.0256,9.07,0.0185
88.9075,70.9744,38.12,0.0
88.9075,109.0256,4.72,0.037
88.9075,160.9744,13.95,0.1543
88.9098,-141.6325,4.58,0.034
88.9098,-128.3675,1.98,0.5031
88.9098,-51.6325,1.84,0.0216
88.9098,-38.3675,9.07,0.0
88.9098,38.3675,19.58,0.0
88.9098,51.6325,37.73,0.0
88.9098,128.3675,14.18,0.0
88.9098,141.6325,5.23,0.537
88.9104,-168.6901,20.19,0.034
88.9104,-101.3099,0.1,0.6574
88.9104,-78.6901,18.27,0.0
88.9104,-11.3099,8.82,0.0031
88.9104,11.3099,1.68,0.1759
88.9104,78.6901,28.98,0.0031
88.9104,101.3099,9.62,0.0031
88.9104,168.6901,23.25,0.0
88.9127,-148.3925,17.51,0.0
88.9127,-121.6075,25.27,0.0
88.9127,-58.3925,20.87,0.0
88.9127,-31.6075,3.39,0.0154
88.9127,31.6075,27.47,0.0
88.9127,58.3925,25.77,0.0
88.9127,121.6075,6.56,0.0957
88.9127,148.3925,0.0,1.0
88.9145,-138.9909,8.86,0.0031
88.9145,-131.0091,5.47,0.0216
88.9145,-48.9909,6.69,0.2716
88.9145,-41.0091,2.67,0.1235
88.9145,41.0091,15.04,0.0833
88.9145,48.9909,32.77,0.0031
88.9145,131.0091,8.04,0.0123
88.9145,138.9909,16.63,0.0062
88.9151,-156.8014,13.27,0.1481
88.9151,-113.1986,2.54,0.1667
88.9151,-66.8014,16.59,0.0
88.9151,-23.1986,12.28,0.0185
88.9151,23.1986,4.82,0.1759
88.9151,66.8014,42.78,0.0
88.9151,113.1986,5.43,0.1481
88.9151,156.8014,14.34,0.0
88.9168,-170.5377,24.8,0.0
88.9168,-152.5924,15.63,0.0062
88.9168,-136.3322,1.49,0.3796
88.9168,-133.6678,0.64,0.537
88.9168,-117.4076,17.41,0.0
88.9168,-99.4623,0.45,0.7654
88.9168,-80.5377,15.91,0.0
88.9168,-62.5924,11.0,0.0
88.9168,-46.3322,13.4,0.0278
88.9168,-43.6678,7.44,0.0062
88.9168,-27.4076,2.16,0.0154
88.9168,-9.4623,6.62,0.0648
88.9168,9.4623,8.77,0.0
88.9168,27.4076,29.02,0.0
88.9168,43.6678,17.49,0.0
88.9168,46.3322,23.93,0.0247
88.9168,62.5924,28.27,0.0
88.9168,80.5377,25.84,0.0031
88.9168,99.4623,9.1,0.0031
88.9168,117.4076,17.67,0.0062
88.9168,133.6678,10.2,0.0123
88.9168,136.3322,12.23,0.0679
88.9168,152.5924,16.08,0.0895
88.9168,170.5377,9.26,0.4599
88.9186,-162.7585,15.43,0.0031
88.9186,-107.2415,0.85,0.1451
88.9186,-72.7585,20.49,0.0
88.9186,-17.2415,20.46,0.0031
88.9186,17.2415,10.18,0.0648
88.9186,72.7585,40.75,0.0
88.9186,107.2415,4.81,0.0463
88.9186,162.7585,12.68,0.0123
88.9221,-172.4054,16.37,0.0401
88.9221,-97.5946,2.52,0.0494
88.9221,-82.4054,10.46,0.0031
88.9221,-7.5946,5.46,0.0
88.9221,7.5946,6.63,0.0
88.9221,82.4054,23.12,0.0
88.9221,97.5946,10.42,0.0031
88.9221,172.4054,17.25,0.1049
88.9233,-145.7843,10.95,0.0
88.9233,-124.2157,14.15,0.0
88.9233,-55.7843,7.77,0.0
88.9233,-34.2157,3.41,0.0093
88.9233,34.2157,24.83,0.0
88.9233,55.7843,24.68,0.0
88.9233,124.2157,11.95,0.0556
88.9233,145.7843,16.02,0.1265
88.9262,-174.2894,12.57,0.1574
88.9262,-95.7106,0.06,0.713
88.9262,-84.2894,1.59,0.6111
88.9262,-5.7106,0.75,0.571
88.9262,5.7106,8.06,0.0062
88.9262,84.2894,13.38,0.034
88.9262,95.7106,10.46,0.0062
88.9262,174.2894,23.05,0.0154
88.9286,-164.5778,17.02,0.0
88.9286,-158.5523,17.37,0.0
88.9286,-111.4477,1.04,0.2963
88.9286,-105.4222,3.58,0.0772
88.9286,-74.5778,14.65,0.0
88.9286,-68.5523,26.51,0.0
88.9286,-21.4477,12.35,0.0
88.9286,-15.4222,25.06,0.0
88.9286,15.4222,12.26,0.0031
88.9286,21.4477,7.97,0.2778
88.9286,68.5523,42.23,0.0
88.9286,74.5778,40.3,0.0
88.9286,105.4222,5.67,0.1019
88.9286,111.4477,6.68,0.0093
88.9286,158.5523,17.29,0.0031
88.9286,164.5778,24.29,0.034
88.9292,-176.1859,21.42,0.0185
88.9292,-93.8141,0.45,0.4352
88.9292,-86.1859,2.63,0.5988
88.9292,-3.8141,0.2,0.5617
88.9292,3.8141,8.39,0.0
88.9292,86.1859,11.16,0.0062
88.9292,93.8141,10.01,0.0031
88.9292,176.1859,18.61,0.034
88.931,-178.0908,25.22,0.0
88.931,-150.0184,21.08,0.0154
88.931,-119.9816,24.76,0.0
88.931,-91.9092,2.57,0.0401
88.931,-88.0908,4.84,0.0648
88.931,-60.0184,17.18,0.0
88.931,-29.9816,0.46,0.5
88.931,-1.9092,7.07,0.0
88.931,1.9092,12.39,0.0
88.931,29.9816,22.35,0.037
88.931,60.0184,12.41,0.0
88.931,88.0908,8.8,0.0926
88.931,91.9092,8.69,0.0062
88.931,119.9816,17.02,0.0062
88.931,150.0184,0.0,1.0
88.931,178.0908,17.77,0.0185
88.9315,-143.1301,7.12,0.0525
88.9315,-126.8699,4.06,0.1265
88.9315,-90.0,3.67,0.1759
88.9315,-53.1301,1.07,0.1049
88.9315,-36.8699,1.98,0.0154
88.9315,0.0,12.44,0.0
88.9315,36.8699,19.2,0.0
88.9315,53.1301,19.28,0.0062
88.9315,90.0,6.58,0.1883
88.9315,126.8699,13.09,0.0093
88.9315,143.1301,16.36,0.0062
88.9315,180.0,21.54,0.0247
88.9327,-154.29,13.78,0.0123
88.9327,-115.71,9.53,0.0
88.9327,-64.29,12.66,0.0031
88.9327,-25.71,10.96,0.0
88.9327,25.71,11.96,0.0463
88.9327,64.29,24.24,0.0031
88.9327,115.71,10.34,0.0062
88.9327,154.29,15.87,0.1543
88.9375,-166.4296,18.46,0.0309
88.9375,-140.4403,8.7,0.0
88.9375,-129.5597,8.53,0.0
88.9375,-103.5704,1.94,0.1667
88.9375,-76.4296,4.9,0.0185
88.9375,-50.4403,9.57,0.0
88.9375,-39.5597,2.42,0.0216
88.9375,-13.5704,15.96,0.0
88.9375,13.5704,1.83,0.4414
88.9375,39.5597,10.1,0.0062
88.9375,50.4403,36.73,0.0031
88.9375,76.4296,22.4,0.0
88.9375,103.5704,2.14,0.5062
88.9375,129.5597,14.3,0.0185
88.9375,140.4403,16.49,0.0062
88.9375,166.4296,26.68,0.0093
88.9411,-160.3462,20.89,0.037
88.9411,-137.7263,0.78,0.4877
88.9411,-132.2737,0.55,0.608
88.9411,-109.6538,1.25,0.3765
88.9411,-70.3462,20.77,0.0216
88.9411,-47.7263,16.58,0.0123
88.9411,-42.2737,0.48,0.4043
88.9411,-19.6538,3.26,0.0062
88.9411,19.6538,19.67,0.0
88.9411,42.2737,9.97,0.0031
88.9411,47.7263,35.79,0.0
88.9411,70.3462,43.07,0.0
88.9411,109.6538,4.2,0.1389
88.9411,132.2737,8.44,0.0062
88.9411,137.7263,14.64,0.0494
88.9411,160.3462,19.57,0.0031
88.9423,-135.0,0.0,1.0
88.9423,-45.0,19.79,0.0
88.9423,45.0,23.41,0.0216
88.9423,135.0,3.56,0.5123
88.9429,-147.3808,21.42,0.0
88.9429,-122.6192,21.0,0.0
88.9429,-57.3808,22.89,0.0
88.9429,-32.6192,0.88,0.3179
88.9429,32.6192,30.48,0.0031
88.9429,57.3808,7.0,0.0
88.9429,122.6192,12.9,0.0
88.9429,147.3808,4.89,0.6019
88.9453,-168.3106,13.78,0.0586
88.9453,-101.6894,1.84,0.0741
88.9453,-78.3106,14.9,0.0
88.9453,-11.6894,11.89,0.0
88.9453,11.6894,0.06,0.8117
88.9453,78.3106,18.29,0.0
88.9453,101.6894,5.82,0.216
88.9453,168.3106,21.53,0.0123
88.9477,-156.0375,20.27,0.0123
88.9477,-113.9625,2.89,0.1975
88.9477,-66.0375,18.29,0.0
88.9477,-23.9625,11.33,0.0
88.9477,23.9625,17.97,0.0401
88.9477,66.0375,29.06,0.0
88.9477,113.9625,4.75,0.0494
88.9477,156.0375,20.73,0.0185
88.9483,-151.6992,14.43,0.0309
88.9483,-118.3008,16.26,0.0093
88.9483,-61.6992,16.03,0.0
88.9483,-28.3008,2.24,0.0895
88.9483,28.3008,23.79,0.0278
88.9483,61.6992,8.57,0.0
88.9483,118.3008,13.13,0.0093
88.9483,151.6992,12.57,0.213
88.9519,-170.2176,19.93,0.0
88.9519,-99.7824,1.49,0.2191
88.9519,-80.2176,14.59,0.0
88.9519,-9.7824,7.52,0.0123
88.9519,9.7824,4.16,0.0093
88.9519,80.2176,17.55,0.0093
88.9519,99.7824,8.63,0.0494
88.9519,170.2176,1.05,0.8179
88.9525,-162.1811,15.37,0.0401
88.9525,-144.6888,18.95,0.0
88.9525,-125.3112,12.11,0.0
88.9525,-107.8189,1.79,0.25
88.9525,-72.1811,28.44,0.0
88.9525,-54.6888,4.27,0.0
88.9525,-35.3112,1.31,0.216
88.9525,-17.8189,2.13,0.1975
88.9525,17.8189,18.22,0.0
88.9525,35.3112,28.06,0.0031
88.9525,54.6888,6.6,0.0031
88.9525,72.1811,39.9,0.0031
88.9525,107.8189,4.3,0.1543
88.9525,125.3112,15.42,0.0216
88.9525,144.6888,11.8,0.0031
88.9525,162.1811,3.03,0.5247
88.9574,-172.1467,20.16,0.0031
88.9574,-97.8533,0.38,0.5247
88.9574,-82.1467,10.17,0.0
88.9574,-7.8533,5.51,0.0031
88.9574,7.8533,3.99,0.0216
88.9574,82.1467,16.11,0.0031
88.9574,97.8533,8.78,0.0432
88.9574,172.1467,15.15,0.2407
88.9598,-141.953,17.09,0.0
88.9598,-128.047,5.0,0.0
88.9598,-51.953,10.77,0.0
88.9598,-38.047,0.12,0.5988
88.9598,38.047,7.75,0.2253
88.9598,51.953,15.09,0.0031
88.9598,128.047,15.02,0.0185
88.9598,141.953,13.94,0.0432
88.9616,-174.0939,18.11,0.0
88.9616,-157.8337,16.92,0.0432
88.9616,-149.0362,26.72,0.0
88.9616,-120.9638,21.12,0.0062
88.9616,-112.1663,2.79,0.3426
88.9616,-95.9061,0.16,0.7191
88.9616,-84.0939,2.79,0.1512
88.9616,-67.8337,25.66,0.0
88.9616,-59.0362,19.55,0.0031
88.9616,-30.9638,1.84,0.0926
88.9616,-22.1663,7.56,0.0
88.9616,-5.9061,1.74,0.0864
88.9616,5.9061,0.05,0.6914
88.9616,22.1663,22.28,0.0463
88.9616,30.9638,18.24,0.0401
88.9616,59.0362,2.32,0.2469
88.9616,67.8337,34.51,0.0
88.9616,84.0939,12.89,0.0062
88.9616,95.9061,7.44,0.0833
88.9616,112.1663,6.78,0.0247
88.9616,120.9638,11.47,0.034
88.9616,149.0362,7.91,0.4475
88.9616,157.8337,17.78,0.0802
88.9616,174.0939,22.38,0.037
88.9629,-164.0546,19.51,0.0278
88.9629,-105.9454,10.65,0.0
88.9629,-74.0546,23.6,0.0
88.9629,-15.9454,7.05,0.0185
88.9629,15.9454,6.6,0.0216
88.9629,74.0546,27.98,0.0031
88.9629,105.9454,6.04,0.216
88.9629,164.0546,12.02,0.2346
88.9647,-176.0548,14.52,0.179
88.9647,-153.4349,17.7,0.0185
88.9647,-139.1849,12.91,0.0
88.9647,-130.8151,7.69,0.0093
88.9647,-116.5651,14.94,0.0031
88.9647,-93.9452,1.53,0.1698
88.9647,-86.0548,2.07,0.5525
88.9647,-63.4349,7.06,0.0741
88.9647,-49.1849,26.6,0.0
88.9647,-40.8151,0.33,0.142
88.9647,-26.5651,15.49,0.0
88.9647,-3.9452,2.03,0.1728
88.9647,3.9452,0.02,0.8611
88.9647,26.5651,15.83,0.0
88.9647,40.8151,22.5,0.0
88.9647,49.1849,35.15,0.0062
88.9647,63.4349,7.7,0.0
88.9647,86.0548,9.41,0.0586
88.9647,93.9452,8.88,0.0
88.9647,116.5651,9.64,0.034
88.9647,130.8151,11.02,0.0278
88.9647,139.1849,15.93,0.0432
88.9647,153.4349,14.34,0.0093
88.9647,176.0548,21.19,0.0062
88.9665,-178.0251,15.87,0.0741
88.9665,-91.9749,4.72,0.0
88.9665,-88.0251,4.58,0.2191
88.9665,-1.9749,2.64,0.0
88.9665,1.9749,1.97,0.1235
88.9665,88.0251,2.36,0.3488
88.9665,91.9749,8.08,0.0031
88.9665,178.0251,22.87,0.0031
88.9672,-136.3972,0.0,0.9877
88.9672,-133.6028,0.0,1.0
88.9672,-90.0,7.0,0.0309
88.9672,-46.3972,21.76,0.0031
88.9672,-43.6028,8.3,0.0
88.9672,0.0,2.07,0.142
88.9672,43.6028,25.41,0.0031
88.9672,46.3972,34.09,0.0
88.9672,90.0,6.71,0.1543
88.9672,133.6028,14.43,0.0247
88.9672,136.3972,16.85,0.0432
88.9672,180.0,19.91,0.0123
88.9721,-165.9638,21.7,0.0031
88.9721,-104.0362,4.15,0.1451
88.9721,-75.9638,12.69,0.0247
88.9721,-14.0362,3.85,0.071
88.9721,14.0362,2.05,0.3025
88.9721,75.9638,19.3,0.0
88.9721,104.0362,2.2,0.358
88.9721,165.9638,20.15,0.0031
88.9727,-146.3099,27.61,0.0
88.9727,-123.6901,12.76,0.0
88.9727,-56.3099,10.33,0.0
88.9727,-33.6901,1.71,0.0926
88.9727,33.6901,25.99,0.0031
88.9727,56.3099,1.4,0.4012
88.9727,123.6901,18.72,0.0093
88.9727,146.3099,16.49,0.0031
88.9746,-159.6769,21.51,0.0062
88.9746,-110.3231,5.63,0.0031
88.9746,-69.6769,18.67,0.0
88.9746,-20.3231,4.29,0.0525
88.9746,20.3231,34.02,0.0
88.9746,69.6769,40.95,0.0
88.9746,110.3231,6.29,0.1296
88.9746,159.6769,16.62,0.0
88.9795,-150.7512,23.44,0.0
88.9795,-119.2488,8.84,0.0
88.9795,-60.7512,15.2,0.0062
88.9795,-29.2488,13.01,0.0
88.9795,29.2488,10.87,0.2377
88.9795,60.7512,0.59,0.6296
88.9795,119.2488,10.8,0.0494
88.9795,150.7512,11.71,0.0802
88.9801,-167.9052,17.47,0.0093
88.9801,-155.2249,22.68,0.0031
88.9801,-114.7751,13.52,0.0
88.9801,-102.0948,3.76,0.1265
88.9801,-77.9052,19.11,0.0031
88.9801,-65.2249,13.41,0.0
88.9801,-24.7751,15.81,0.0
88.9801,-12.0948,7.1,0.0093
88.9801,12.0948,5.21,0.034
88.9801,24.7751,19.1,0.0216
88.9801,65.2249,10.01,0.0031
88.9801,77.9052,16.41,0.0
88.9801,102.0948,7.97,0.0247
88.9801,114.7751,4.28,0.0185
88.9801,155.2249,10.66,0.1204
88.9801,167.9052,19.23,0.0247
88.9814,-143.5308,28.25,0.0
88.9814,-126.4692,5.16,0.0031
88.9814,-53.5308,8.01,0.0031
88.9814,-36.4692,0.18,0.4938
88.9814,36.4692,18.81,0.0154
88.9814,53.5308,3.04,0.1358
88.9814,126.4692,16.43,0.0
88.9814,143.5308,16.29,0.0185
88.9864,-161.5651,14.9,0.0988
88.9864,-108.4349,6.02,0.0185
88.9864,-71.5651,14.8,0.0154
88.9864,-18.4349,0.43,0.6574
88.9864,18.4349,20.99,0.0123
88.9864,71.5651,39.55,0.0
88.9864,108.4349,2.08,0.2747
88.9864,161.5651,1.91,0.4167
88.987,-169.8753,23.41,0.0
88.987,-100.1247,6.66,0.0
88.987,-79.8753,16.86,0.0
88.987,-10.1247,4.13,0.142
88.987,10.1247,4.61,0.0
88.987,79.8753,15.12,0.0093
88.987,100.1247,5.75,0.1204
88.987,169.8753,18.55,0.0062
88.9876,-140.7106,23.67,0.0
88.9876,-129.2894,10.18,0.0
88.9876,-50.7106,27.36,0.0
88.9876,-39.2894,0.13,0.25
88.9876,39.2894,18.22,0.0
88.9876,50.7106,10.25,0.0
88.9876,129.2894,14.28,0.0309
88.9876,140.7106,19.5,0.0062
88.9914,-137.8624,11.95,0.0
88.9914,-132.1376,2.79,0.2654
88.9914,-47.8624,20.57,0.0
88.9914,-42.1376,3.76,0.0062
88.9914,42.1376,29.16,0.0031
88.9914,47.8624,25.42,0.0093
88.9914,132.1376,13.87,0.0586
88.9914,137.8624,14.7,0.1235
88.992,-147.9946,31.02,0.0
88.992,-122.0054,10.19,0.0123
88.992,-57.9946,9.58,0.0031
88.992,-32.0054,11.53,0.0031
88.992,32.0054,8.69,0.0031
88.992,57.9946,0.0,0.9907
88.992,122.0054,17.49,0.0278
88.992,147.9946,14.22,0.0093
88.9927,-171.8699,24.51,0.0
88.9927,-135.0,0.33,0.7963
88.9927,-98.1301,2.45,0.1235
88.9927,-81.8699,13.84,0.0
88.9927,-45.0,6.22,0.1327
88.9927,-8.1301,0.94,0.6327
88.9927,8.1301,0.42,0.4599
88.9927,45.0,32.69,0.0
88.9927,81.8699,14.76,0.0
88.9927,98.1301,6.97,0.1574
88.9927,135.0,17.58,0.0154
88.9927,171.8699,24.24,0.0
88.9945,-157.0679,19.01,0.0062
88.9945,-112.9321,12.85,0.0
88.9945,-67.0679,12.58,0.0031
88.9945,-22.9321,4.62,0.0093
88.9945,22.9321,23.1,0.0123
88.9945,67.0679,15.02,0.0
88.9945,112.9321,4.95,0.071
88.9945,157.0679,13.19,0.1852
88.9964,-152.5256,23.79,0.0
88.9964,-117.4744,4.62,0.0617
88.9964,-62.5256,2.67,0.3241
88.9964,-27.4744,23.62,0.0
88.9964,27.4744,11.58,0.1975
88.9964,62.5256,0.17,0.7932
88.9964,117.4744,8.24,0.0586
88.9964,152.5256,14.44,0.0031
88.9971,-173.8845,14.59,0.0031
88.9971,-163.4956,11.57,0.3056
88.9971,-106.5044,3.14,0.25
88.9971,-96.1155,3.12,0.2346
88.9971,-83.8845,9.87,0.0031
88.9971,-73.4956,14.87,0.0957
88.9971,-16.5044,11.11,0.0062
88.9971,-6.1155,7.79,0.0031
88.9971,6.1155,0.0,1.0
88.9971,16.5044,10.93,0.0031
88.9971,73.4956,26.31,0.0031
88.9971,83.8845,11.79,0.0154
88.9971,96.1155,3.31,0.4877
88.9971,106.5044,6.75,0.0463
88.9971,163.4956,16.74,0.0772
88.9971,173.8845,22.46,0.0093
89.0002,-175.9144,18.82,0.0
89.0002,-94.0856,6.14,0.0093
89.0002,-85.9144,1.43,0.6605
89.0002,-4.0856,7.61,0.0062
89.0002,4.0856,0.0,1.0
89.0002,85.9144,7.05,0.1975
89.0002,94.0856,5.32,0.2099
89.0002,175.9144,23.16,0.0123
89.0021,-177.9546,19.76,0.0185
89.0021,-145.1755,32.98,0.0
89.0021,-124.8245,9.59,0.0031
89.0021,-92.0454,9.61,0.0
89.0021,-87.9546,1.25,0.4105
89.0021,-55.1755,3.81,0.0031
89.0021,-34.8245,1.39,0.4784
89.0021,-2.0454,3.6,0.0031
89.0021,2.0454,0.05,0.8426
89.0021,34.8245,23.77,0.0062
89.0021,55.1755,0.0,0.9846
89.0021,87.9546,0.06,0.8827
89.0021,92.0454,6.86,0.0278
89.0021,124.8245,13.51,0.1173
89.0021,145.1755,17.92,0.0031
89.0021,177.9546,21.64,0.0185
89.0028,-90.0,10.59,0.0031
89.0028,0.0,0.24,0.4321
89.0028,90.0,7.9,0.1173
89.0028,180.0,20.03,0.0185
89.0066,-165.4655,16.76,0.0216
89.0066,-104.5345,2.59,0.2222
89.0066,-75.4655,17.82,0.0
89.0066,-14.5345,11.04,0.0062
89.0066,14.5345,13.28,0.0
89.0066,75.4655,19.85,0.0
89.0066,104.5345,2.08,0.4475
89.0066,165.4655,21.59,0.0
89.0079,-158.9625,21.43,0.0247
89.0079,-111.0375,12.78,0.0123
89.0079,-68.9625,24.41,0.0031
89.0079,-21.0375,0.69,0.3889
89.0079,21.0375,29.94,0.0
89.0079,68.9625,22.89,0.0
89.0079,111.0375,8.53,0.1543
89.0079,158.9625,9.62,0.0216
89.0098,-142.3058,31.92,0.0
89.0098,-127.6942,4.06,0.0278
89.0098,-52.3058,13.23,0.0
89.0098,-37.6942,0.1,0.466
89.0098,37.6942,10.83,0.0772
89.0098,52.3058,1.5,0.4012
89.0098,127.6942,9.43,0.1605
89.0098,142.3058,21.38,0.0031
89.0104,-149.7436,29.09,0.0
89.0104,-120.2564,6.63,0.0062
89.0104,-59.7436,4.61,0.0278
89.0104,-30.2564,23.04,0.0093
89.0104,30.2564,3.51,0.4198
89.0104,59.7436,0.0,1.0
89.0104,120.2564,11.4,0.0154
89.0104,149.7436,17.2,0.0031
89.0124,-154.359,20.86,0.0062
89.0124,-115.641,7.2,0.0741
89.0124,-64.359,4.92,0.0123
89.0124,-25.641,28.07,0.0216
89.0124,25.641,15.6,0.0
89.0124,64.359,0.57,0.6636
89.0124,115.641,5.47,0.0031
89.0124,154.359,18.44,0.0062
89.0149,-167.4712,20.67,0.0247
89.0149,-139.3987,28.15,0.0
89.0149,-130.6013,13.47,0.0
89.0149,-102.5288,4.64,0.1142
89.0149,-77.4712,8.74,0.0031
89.0149,-49.3987,17.65,0.0031
