crater_id,lat,lon,diameter_km,depth_km,depth_diameter_ratio
1242488,13.179,161.522,15.309,1.1431,0.0747
1242558,62.5333,161.541,10.803,0.6395,0.0592
1242574,-49.2997,161.543,10.138,0.228,0.0225
1242654,3.2283,161.5615,27.023,2.4153,0.0894
1242685,-47.7472,161.568,13.26,2.9743,0.2243
1242740,61.1002,161.587,11.9,0.6055,0.0509
1242776,-2.044,161.597,11.13,0.6255,0.0562
1242839,59.7242,161.619,10.626,0.6019,0.0566
1242851,54.0673,161.6211,22.52,2.3239,0.1032
1243023,11.9038,161.6636,56.737,2.7981,0.0493
1243040,-62.8237,161.6663,28.809,1.89,0.0656
1243103,9.1108,161.6864,30.748,2.7415,0.0892
1243113,28.341,161.69,10.98,0.7371,0.0671
1243182,19.8771,161.7083,15.415,1.4209,0.0922
1243208,-18.207,161.7149,38.097,1.0081,0.0265
1243214,-87.5361,161.716,12.384,0.4303,0.0347
1243234,-5.7082,161.722,10.392,0.9318,0.0897
1243271,74.6816,161.731,12.497,0.9921,0.0794
1243329,29.0901,161.746,14.146,0.5584,0.0395
1243388,25.8209,161.759,11.113,0.7503,0.0675
1243390,32.6145,161.7597,32.399,2.7969,0.0863
1243440,-20.3979,161.769,14.417,0.9328,0.0647
1243535,-84.4888,161.793,12.018,2.1893,0.1822
1243592,20.3528,161.807,10.317,1.3223,0.1282
1243605,70.4748,161.81,15.182,0.5476,0.0361
1243607,16.0507,161.8109,35.099,3.4326,0.0978
1243650,13.915,161.826,11.876,0.9276,0.0781
1243681,14.4913,161.837,11.956,1.845,0.1543
1243689,66.8423,161.839,12.309,1.3355,0.1085
1243745,58.2628,161.8539,75.16,3.4464,0.0459
1243748,-48.9725,161.854,14.518,0.621,0.0428
1243839,-2.2196,161.881,11.138,0.7303,0.0656
1243840,16.8788,161.881,13.836,1.1488,0.083
1243868,-49.6269,161.89,10.301,0.394,0.0382
1243874,15.9597,161.8914,17.017,1.3773,0.0809
1243961,7.9415,161.916,14.481,1.493,0.1031
1243963,-2.7474,161.9169,25.471,1.042,0.0409
1243979,-9.8438,161.9208,152.27,5.2071,0.0342
1243995,-21.5181,161.9245,35.542,1.8775,0.0528
1244018,20.5093,161.9306,14.144,1.7741,0.1254
1244084,21.7061,161.946,11.099,1.1574,0.1043
1244106,54.9655,161.953,13.324,1.5138,0.1136
1244169,33.747,161.972,14.178,0.597,0.0421
1244191,-41.472,161.977,12.098,0.5181,0.0428
1244269,-52.9033,161.997,13.522,0.2745,0.0203
1244400,-43.4513,162.027,13.718,0.5633,0.0411
1244481,13.1286,162.046,10.026,2.1164,0.2111
1244534,55.4698,162.062,10.368,1.1211,0.1081
1244577,19.1679,162.0753,18.788,1.3668,0.0727
1244600,10.8676,162.082,10.214,2.2015,0.2155
1244614,-16.7417,162.086,11.26,1.391,0.1235
1244642,11.0171,162.094,13.114,1.1835,0.0902
1244691,42.5297,162.1074,16.357,1.4178,0.0867
1244749,40.8638,162.12,11.035,0.815,0.0739
1244766,-20.1028,162.123,13.406,0.6914,0.0516
1244779,57.1762,162.13,10.256,1.4103,0.1375
1244786,33.5123,162.131,13.187,2.297,0.1742
1244804,12.0128,162.1354,23.195,1.7803,0.0768
1244842,-79.8125,162.146,10.086,0.3863,0.0383
1244894,17.4949,162.159,15.173,1.2858,0.0847
1244895,76.9288,162.16,16.505,1.7361,0.1052
1244898,65.2711,162.1607,27.192,1.61,0.0592
1244951,21.0366,162.171,10.25,0.826,0.0806
1245002,21.4162,162.183,12.028,1.014,0.0843
1245101,5.7355,162.2098,180.448,7.1356,0.0395
1245287,29.4481,162.2608,16.908,1.2735,0.0753
1245306,-17.2658,162.266,15.15,1.2363,0.0816
1245352,53.9165,162.276,14.744,1.3389,0.0908
1245395,28.9703,162.285,11.826,0.7688,0.065
1245423,82.4211,162.29,15.819,2.9959,0.1894
1245442,26.3472,162.296,10.355,1.3521,0.1306
1245579,23.4607,162.33,14.747,1.1655,0.079
1245795,-40.2449,162.3855,46.955,1.9485,0.0415
1245826,5.6733,162.3922,65.638,4.1366,0.063
1245858,-38.6273,162.4045,72.437,3.0743,0.0424
1245861,2.0188,162.405,10.227,0.6905,0.0675
1245889,-30.6952,162.411,11.648,1.8276,0.1569
1245892,-49.558,162.411,11.28,0.4936,0.0438
1245949,62.6762,162.427,11.608,1.6793,0.1447
1245965,20.5202,162.432,11.339,0.5846,0.0516
1245989,-71.3158,162.438,10.902,2.2859,0.2097
1246017,53.0101,162.444,11.658,0.8475,0.0727
1246067,1.5403,162.458,15.819,1.0353,0.0654
1246076,-25.1323,162.4598,73.63,1.5159,0.0206
1246112,-65.0081,162.47,83.759,4.4283,0.0529
1246194,-5.1949,162.49,12.94,1.7733,0.137
1246246,14.4795,162.503,14.16,1.0824,0.0764
1246272,9.5795,162.508,12.023,2.4275,0.2019
1246283,40.7911,162.51,10.196,0.4005,0.0393
1246334,-50.794,162.52,10.025,0.5525,0.0551
1246335,-19.4666,162.52,23.862,1.5159,0.0635
1246467,-18.407,162.551,10.132,0.4155,0.041
1246512,59.8074,162.561,10.691,0.9021,0.0844
1246542,0.8245,162.5689,21.185,2.8589,0.1349
1246546,-48.6395,162.569,12.51,0.5055,0.0404
1246554,-43.9905,162.5728,34.762,0.914,0.0263
1246569,16.9747,162.5756,15.486,0.6333,0.0409
1246583,34.6428,162.5785,35.715,3.2381,0.0907
1246624,-0.118,162.5877,93.834,5.054,0.0539
1246644,-62.2127,162.593,12.374,0.9434,0.0762
1246723,17.612,162.611,14.362,0.7065,0.0492
1246821,-51.8877,162.632,10.964,0.6619,0.0604
1246865,31.9304,162.643,12.033,0.9503,0.079
1246867,-23.357,162.643,13.148,0.8148,0.062
1246873,37.7387,162.645,10.492,0.9773,0.0931
1246896,39.291,162.649,12.512,0.9228,0.0738
1247060,-77.2445,162.69,36.965,1.8656,0.0505
1247076,25.2413,162.694,12.642,1.5669,0.1239
1247219,-50.4273,162.73,13.853,0.6011,0.0434
1247223,-16.0828,162.7308,43.857,2.878,0.0656
1247358,62.9375,162.7624,17.616,1.5895,0.0902
1247387,66.6834,162.77,18.148,1.3448,0.0741
1247481,-18.4761,162.7914,23.258,0.8973,0.0386
1247501,-2.0851,162.797,31.269,2.0878,0.0668
1247543,8.7783,162.809,12.235,2.5998,0.2125
1247553,-50.858,162.81,12.535,0.32,0.0255
1247616,44.1005,162.8287,55.808,3.7419,0.067
1247653,-57.0496,162.8395,166.39,0.9113,0.0055
1247659,12.1917,162.84,11.233,0.6035,0.0537
1247714,-49.8526,162.855,10.273,0.495,0.0482
1247738,57.3479,162.8602,15.635,1.593,0.1019
1247768,78.2095,162.868,12.042,1.0909,0.0906
1247817,-46.1668,162.8804,97.288,1.724,0.0177
1247842,30.0715,162.8875,15.509,1.1291,0.0728
1247846,17.2731,162.888,11.069,2.069,0.1869
1247909,72.0398,162.904,10.472,1.9265,0.184
1247995,19.0205,162.929,11.246,0.7016,0.0624
1248051,-50.9347,162.943,11.603,0.5845,0.0504
1248094,-21.4095,162.9493,26.729,2.5043,0.0937
1248162,-49.3056,162.969,13.809,0.3805,0.0276
1248296,67.4908,163.0,43.664,2.1563,0.0494
1248306,30.8252,163.003,12.404,1.2648,0.102
1248359,27.7901,163.0166,16.145,0.959,0.0594
1248360,4.0664,163.0169,15.133,0.3228,0.0213
1248403,-6.6223,163.0268,15.365,2.2108,0.1439
1248443,55.0837,163.0355,16.079,1.7055,0.1061
1248470,38.8727,163.042,43.457,2.8203,0.0649
1248694,24.8237,163.095,11.698,1.2615,0.1078
1248708,44.9693,163.098,11.206,0.64,0.0571
1248714,-79.3824,163.1,25.719,0.5548,0.0216
1248729,59.4254,163.1023,16.717,1.541,0.0922
1248868,7.2472,163.132,14.961,1.459,0.0975
1248881,-6.7065,163.135,10.149,1.883,0.1855
1248919,-43.3892,163.144,11.892,2.4218,0.2037
1249073,-12.8944,163.18,69.153,3.7559,0.0543
1249096,-57.8628,163.1844,322.465,0.0,0.0
1249123,58.9838,163.191,11.779,0.871,0.0739
1249130,40.0054,163.192,10.964,0.5819,0.0531
1249170,61.5746,163.204,10.959,1.4415,0.1315
1249197,47.35,163.211,10.742,1.8258,0.17
1249264,40.6487,163.226,14.656,2.8355,0.1935
1249327,70.1643,163.2398,30.577,0.897,0.0293
1249364,34.1432,163.249,11.652,0.9688,0.0831
1249405,-55.1485,163.2568,31.056,0.118,0.0038
1249431,33.8409,163.263,10.194,0.7175,0.0704
1249433,-10.2203,163.2634,35.612,3.5838,0.1006
1249563,-26.03,163.2912,35.662,2.1481,0.0602
1249598,19.0017,163.299,11.712,0.8238,0.0703
1249731,-5.9943,163.334,11.536,0.7525,0.0652
1249739,17.8844,163.336,11.539,0.423,0.0367
1249752,76.0088,163.34,10.731,0.9473,0.0883
1249773,38.7817,163.345,13.92,1.6995,0.1221
1249796,-3.926,163.3513,55.792,3.4723,0.0622
1249830,37.5777,163.359,10.752,0.7456,0.0693
1249953,59.3677,163.3866,110.264,3.3439,0.0303
1249959,20.1553,163.387,14.808,2.293,0.1548
1249972,24.9105,163.39,12.235,0.7683,0.0628
1250101,28.1047,163.422,15.157,1.3423,0.0886
1250185,-23.0034,163.4427,81.316,4.0495,0.0498
1250206,19.6412,163.447,11.005,1.0645,0.0967
1250233,18.4423,163.453,10.973,0.8848,0.0806
1250367,14.8739,163.4836,50.685,3.756,0.0741
1250509,60.9426,163.517,10.961,1.3298,0.1213
1250517,-37.8416,163.519,10.318,1.772,0.1717
1250526,36.7902,163.5201,27.768,3.0368,0.1094
1250578,-62.1241,163.53,10.763,0.6966,0.0647
1250633,16.7243,163.545,17.399,2.1711,0.1248
1250708,-50.5617,163.56,13.119,0.9449,0.072
1250794,33.7892,163.58,11.858,0.6074,0.0512
1250881,-18.1623,163.5984,29.926,2.8614,0.0956
1250959,7.4443,163.613,11.365,1.0606,0.0933
1251074,2.4435,163.643,10.297,0.4821,0.0468
1251117,18.8766,163.652,11.319,0.9235,0.0816
1251261,-44.1057,163.687,12.458,2.524,0.2026
1251326,27.2678,163.7014,18.589,0.9059,0.0487
1251461,-1.9374,163.732,18.368,1.012,0.0551
1251490,61.8947,163.7397,14.664,0.7898,0.0539
1251544,70.2285,163.75,16.849,1.4035,0.0833
1251687,26.7557,163.784,15.527,0.772,0.0497
1251784,3.0365,163.804,14.613,1.0628,0.0727
1251795,-59.6906,163.806,14.525,0.9104,0.0627
1251817,39.17,163.812,10.285,0.9883,0.0961
1251854,6.1933,163.822,10.622,0.3279,0.0309
1251941,1.1622,163.8413,41.321,3.1449,0.0761
1252067,-30.2508,163.874,14.873,2.6836,0.1804
1252116,27.8316,163.8866,16.979,1.2229,0.072
1252184,-6.2175,163.903,12.386,2.2501,0.1817
1252185,10.1855,163.9038,95.22,4.8885,0.0513
1252225,21.2795,163.9159,23.004,2.9213,0.127
1252236,37.0606,163.9186,17.738,1.853,0.1045
1252292,29.6683,163.9329,35.108,3.3495,0.0954
1252331,41.5017,163.9423,16.717,2.7118,0.1622
1252380,11.7755,163.954,11.57,0.7268,0.0628
1252384,11.0376,163.955,10.31,0.8808,0.0854
1252415,6.8928,163.964,10.935,0.9989,0.0913
1252440,-74.8997,163.97,67.682,1.0953,0.0162
1252486,56.8824,163.983,11.946,0.4828,0.0404
1252541,-3.0316,163.9949,23.042,1.6939,0.0735
1252615,57.9242,164.01,16.797,2.2254,0.1325
1252652,57.7403,164.018,12.598,1.5643,0.1242
1252660,27.2975,164.02,13.834,0.7549,0.0546
1252743,17.4714,164.04,13.526,1.048,0.0775
1252758,-19.627,164.043,11.555,2.1191,0.1834
1252869,10.3243,164.068,10.865,0.5779,0.0532
1252897,31.1927,164.0745,40.938,3.7073,0.0906
1252937,18.3331,164.088,10.872,1.1006,0.1012
1253061,20.3463,164.123,11.138,0.743,0.0667
1253101,24.2002,164.133,11.189,0.7754,0.0693
1253138,32.6788,164.142,14.631,1.3183,0.0901
1253244,-33.0368,164.1714,320.445,3.0504,0.0095
1253338,-37.903,164.192,11.126,1.0893,0.0979
1253359,39.3878,164.197,10.246,0.6703,0.0654
1253496,-48.0119,164.2306,28.21,1.279,0.0453
1253506,2.154,164.232,14.202,1.2033,0.0847
1253529,-20.6487,164.2391,25.797,1.8588,0.0721
1253553,40.2923,164.243,12.264,0.8065,0.0658
1253577,35.7926,164.2493,16.329,1.9334,0.1184
1253762,53.2093,164.293,10.881,1.1344,0.1043
1253793,24.7072,164.298,10.059,0.8836,0.0878
1253812,-53.9228,164.3042,34.938,0.7885,0.0226
1253893,12.0405,164.3257,21.158,1.4083,0.0666
1253906,62.9355,164.329,19.373,0.9276,0.0479
1253935,51.4562,164.335,11.69,1.8091,0.1547
1253947,7.1145,164.338,14.105,2.1825,0.1547
1253957,-11.1264,164.3403,15.037,1.3688,0.091
1253989,37.7106,164.346,14.12,2.6499,0.1877
1254133,-48.6745,164.377,13.605,2.215,0.1628
1254155,22.5697,164.381,10.348,0.7663,0.074
1254199,39.8119,164.39,12.394,1.4033,0.1132
1254258,-43.6134,164.406,14.227,1.3003,0.0914
1254296,25.2834,164.417,11.526,0.8283,0.0719
1254308,23.1197,164.421,10.003,0.8018,0.0802
1254330,-49.3808,164.4278,57.957,0.9013,0.0156
1254335,-10.478,164.428,11.048,1.5051,0.1362
1254395,-3.4805,164.444,13.075,1.3534,0.1035
1254584,7.5886,164.486,11.492,1.1791,0.1026
1254606,58.4739,164.49,12.182,1.8746,0.1539
1254616,-50.5165,164.493,10.285,0.7133,0.0694
1254628,-16.0508,164.496,14.454,0.6725,0.0465
1254670,-20.2457,164.5057,38.529,2.0176,0.0524
1254680,-2.078,164.507,11.065,0.5308,0.048
1254749,4.4354,164.521,11.641,1.5996,0.1374
1254778,-3.8416,164.527,10.538,0.8738,0.0829
1254796,26.9982,164.535,10.968,0.8285,0.0755
1254863,-84.048,164.55,41.032,4.5868,0.1118
1254922,27.4986,164.563,11.812,1.1839,0.1002
1255072,34.8914,164.5951,23.402,3.202,0.1368
1255088,43.5898,164.5992,24.319,1.4821,0.0609
1255106,32.9413,164.604,11.422,1.1909,0.1043
1255172,-59.6996,164.618,10.566,0.635,0.0601
1255389,24.6606,164.671,10.243,0.6545,0.0639
1255398,-58.8403,164.6732,18.858,0.3314,0.0176
1255602,20.7343,164.725,13.182,0.8443,0.0641
1255692,-55.1194,164.746,11.781,0.1305,0.0111
1255727,49.7484,164.755,10.901,2.335,0.2142
1255734,7.093,164.7564,15.568,1.419,0.0912
1255764,62.2332,164.764,10.461,0.5771,0.0552
1255828,11.7411,164.7758,15.516,2.4439,0.1575
1255884,-5.646,164.787,68.472,3.9476,0.0577
1255934,34.7441,164.7979,18.603,1.3843,0.0744
1256112,-41.558,164.837,71.06,1.8873,0.0266
1256154,35.2653,164.849,11.162,1.23,0.1102
1256203,-50.2298,164.86,10.731,0.8998,0.0838
1256326,0.3854,164.8847,26.617,1.3878,0.0521
1256419,-15.0365,164.907,11.58,2.3634,0.2041
1256534,-3.9206,164.933,15.004,0.9954,0.0663
1256550,37.3731,164.9388,31.093,3.1884,0.1025
1256620,15.2075,164.96,13.038,0.9014,0.0691
1256697,42.3152,164.98,14.906,1.889,0.1267
1256765,28.0499,164.997,10.109,0.937,0.0927
1256780,-27.9436,165.0,11.123,0.513,0.0461
1256878,41.8985,165.021,11.134,0.9613,0.0863
1256943,51.3107,165.0342,235.615,4.829,0.0205
1256989,-20.9987,165.0446,36.646,1.5028,0.041
1257064,6.9289,165.063,11.707,1.2565,0.1073
1257070,6.4194,165.0661,22.867,1.723,0.0754
1257071,28.7173,165.0667,16.951,1.3784,0.0813
1257108,21.7592,165.074,12.654,1.3163,0.104
1257137,1.0281,165.0821,14.751,1.0154,0.0688
1257165,-1.1302,165.0886,15.44,0.9428,0.0611
1257225,20.5349,165.102,13.664,1.8513,0.1355
1257270,21.3645,165.113,10.406,0.5325,0.0512
1257303,18.1217,165.121,13.998,0.6791,0.0485
1257310,17.6562,165.1229,15.454,0.5515,0.0357
1257326,-70.1836,165.125,15.064,0.8075,0.0536
1257342,47.3511,165.128,13.127,2.0243,0.1542
1257356,25.3447,165.1314,19.76,1.8751,0.0949
1257375,-60.1386,165.133,11.534,0.2098,0.0182
1257418,-37.9223,165.1424,20.428,1.4823,0.0726
1257438,70.1262,165.147,13.701,0.3548,0.0259
1257459,50.1357,165.15,10.66,1.1323,0.1062
1257460,40.8301,165.1504,24.601,0.393,0.016
1257518,61.5632,165.163,12.294,1.3058,0.1062
1257532,63.2498,165.166,13.777,1.0851,0.0788
1257542,58.1531,165.169,10.609,0.7238,0.0682
1257616,-7.1326,165.1878,15.064,1.7481,0.116
1257626,51.7649,165.189,11.4,0.5919,0.0519
1257652,17.2892,165.196,10.601,0.612,0.0577
1257704,24.5652,165.21,12.516,1.2083,0.0965
1257874,-60.6302,165.251,12.232,0.219,0.0179
1257903,77.426,165.26,14.501,1.0243,0.0706
1257930,23.9279,165.266,13.688,1.2224,0.0893
1257948,43.462,165.2715,16.656,1.9873,0.1193
1257986,-13.8564,165.281,11.617,1.8341,0.1579
1257996,-21.5349,165.2855,24.555,2.109,0.0859
1258002,-27.3821,165.287,10.452,1.3136,0.1257
1258077,44.0258,165.306,11.932,0.6898,0.0578
1258124,-7.2113,165.318,10.673,1.7389,0.1629
1258213,63.3556,165.3388,124.479,4.2681,0.0343
1258216,0.3176,165.339,12.443,1.198,0.0963
1258335,18.0255,165.363,10.547,0.5535,0.0525
1258344,2.3415,165.365,14.159,1.8893,0.1334
1258353,32.5045,165.367,11.388,1.3928,0.1223
1258355,46.2571,165.3674,69.484,3.1266,0.045
1258357,-4.2213,165.3687,28.197,1.1791,0.0418
1258410,-15.0437,165.381,38.206,2.7528,0.0721
1258418,38.7547,165.383,10.594,0.7549,0.0713
1258421,20.3766,165.384,14.25,1.6403,0.1151
1258462,36.1235,165.391,10.587,0.3355,0.0317
1258497,-40.7463,165.4039,55.032,3.6436,0.0662
1258530,-53.5288,165.413,13.362,0.4656,0.0348
1258560,7.5666,165.42,12.046,1.3844,0.1149
1258586,-22.2704,165.4263,17.297,1.0385,0.06
1258612,-23.5641,165.432,11.302,0.2745,0.0243
1258626,14.562,165.435,13.778,1.2045,0.0874
1258662,21.8197,165.443,11.736,0.6128,0.0522
1258776,5.0957,165.4657,16.674,1.5366,0.0922
1258798,65.5136,165.47,55.49,1.5425,0.0278
1258846,22.686,165.479,10.913,1.2465,0.1142
1258849,38.1427,165.48,12.288,1.0468,0.0852
1258902,41.3467,165.494,11.97,1.1386,0.0951
1258926,-1.263,165.501,13.395,0.5753,0.0429
1258937,31.9157,165.5033,26.102,2.2365,0.0857
1259039,28.6917,165.527,11.176,0.7361,0.0659
1259157,46.3362,165.5529,19.625,2.9273,0.1492
1259160,-44.835,165.5545,64.055,1.2319,0.0192
1259240,5.5763,165.571,12.008,0.4765,0.0397
1259295,59.0442,165.584,11.063,0.69,0.0624
1259353,18.9014,165.5989,19.821,1.76,0.0888
1259369,40.9741,165.601,10.243,0.7131,0.0696
1259456,-23.8738,165.621,13.99,1.129,0.0807
1259486,-46.2441,165.63,10.692,1.4235,0.1331
1259535,-84.9934,165.64,31.455,1.5649,0.0497
1259587,-47.492,165.651,12.75,0.4998,0.0392
1259639,-43.0071,165.6637,60.376,1.5649,0.0259
1259653,-8.911,165.6674,15.897,0.7309,0.046
1259744,-2.6719,165.6893,47.83,3.2795,0.0686
1259769,-26.4719,165.694,10.653,0.6499,0.061
1259782,-41.0827,165.6976,49.808,3.6436,0.0732
1259803,26.0849,165.7016,18.416,1.905,0.1034
1259806,-7.2354,165.7025,42.571,3.0488,0.0716
1259813,21.9582,165.704,14.353,1.5069,0.105
1259931,20.9794,165.7328,26.509,2.038,0.0769
1259945,-13.7549,165.735,11.135,0.5599,0.0503
1259946,35.219,165.7353,35.04,1.7638,0.0503
1260031,55.2575,165.7528,42.625,2.3588,0.0553
1260058,-37.8492,165.759,10.622,0.9048,0.0852
1260073,36.2823,165.7626,35.276,2.3645,0.067
1260139,-47.3963,165.7791,18.868,0.5514,0.0292
1260366,85.2682,165.837,11.792,0.6655,0.0564
1260413,7.2862,165.845,10.534,0.3748,0.0356
1260416,8.9745,165.846,12.927,0.6193,0.0479
1260446,-17.5313,165.852,10.966,0.7523,0.0686
1260460,0.8936,165.856,13.68,0.8776,0.0642
1260508,12.9939,165.8674,90.002,4.4728,0.0497
1260513,42.2322,165.8685,31.366,2.7293,0.087
1260515,23.9046,165.869,14.687,1.8111,0.1233
1260532,9.382,165.873,12.062,1.1366,0.0942
1260539,60.8412,165.8743,17.758,1.3553,0.0763
1260587,8.4333,165.8863,15.094,1.5719,0.1041
1260701,37.3449,165.912,12.703,1.212,0.0954
1260791,60.2364,165.932,14.902,1.4745,0.0989
1260897,37.7513,165.953,11.774,0.7033,0.0597
1260947,3.4324,165.965,15.04,0.557,0.037
1260965,2.6652,165.969,12.955,1.2854,0.0992
1260976,-56.7953,165.972,18.158,0.498,0.0274
1261017,-55.8048,165.979,11.509,0.0814,0.0071
1261054,17.0558,165.991,10.121,1.0721,0.1059
1261074,-24.4153,165.995,27.293,1.0903,0.0399
1261128,-5.0047,166.004,11.466,2.1233,0.1852
1261129,1.9913,166.005,10.076,1.2236,0.1214
1261134,-56.2443,166.0069,17.092,0.2735,0.016
1261140,-50.5345,166.0071,17.858,0.8705,0.0487
1261141,31.2052,166.0071,21.514,1.9794,0.092
1261170,0.5416,166.014,10.293,1.6283,0.1582
1261260,26.0988,166.037,10.544,0.9808,0.093
1261289,-6.1681,166.042,11.509,0.6503,0.0565
1261321,-19.9241,166.0465,27.352,2.3705,0.0867
1261494,18.0492,166.0839,18.319,1.1303,0.0617
1261506,33.1395,166.087,12.972,1.1001,0.0848
1261540,54.2957,166.095,11.555,0.3883,0.0336
1261581,-32.2986,166.1043,118.049,0.4193,0.0036
1261585,5.1165,166.1058,15.464,3.2028,0.2071
1261589,34.8016,166.106,10.344,1.6271,0.1573
1261594,-69.8217,166.107,13.654,0.9968,0.073
1261620,45.9811,166.114,10.102,1.0129,0.1003
1261650,69.6661,166.123,10.25,0.6588,0.0643
1261834,-59.1417,166.17,11.773,0.6185,0.0525
1261851,-0.0364,166.1743,26.78,0.724,0.027
1261852,12.9118,166.1747,17.773,0.5173,0.0291
1261917,21.625,166.193,10.903,1.1613,0.1065
1262026,35.6071,166.217,12.114,2.462,0.2032
1262048,18.4965,166.221,11.835,0.792,0.0669
1262063,25.0658,166.225,12.094,0.7015,0.058
1262064,27.2839,166.225,12.179,1.0101,0.0829
1262234,24.6988,166.267,11.982,1.5604,0.1302
1262395,5.2173,166.3,10.785,1.29,0.1196
1262409,58.5311,166.303,10.325,1.342,0.13
1262468,6.226,166.317,10.505,0.5903,0.0562
1262534,4.3987,166.3307,28.491,2.2653,0.0795
1262580,-52.434,166.342,11.744,1.2245,0.1043
1262667,-14.5036,166.3621,35.174,1.635,0.0465
1262699,37.8719,166.37,10.956,0.7879,0.0719
1262718,69.1005,166.374,12.707,1.0053,0.0791
1262787,-53.0657,166.3905,15.964,0.1658,0.0104
1262849,1.4172,166.4068,20.098,0.752,0.0374
1262874,-5.5882,166.4115,15.38,2.0638,0.1342
1262971,-35.976,166.43,115.204,1.778,0.0154
1263018,-61.3184,166.443,12.399,0.5148,0.0415
1263056,86.1564,166.452,13.709,1.1953,0.0872
1263175,20.9174,166.48,12.349,1.366,0.1106
1263176,-71.0569,166.48,123.186,3.3145,0.0269
1263233,18.7259,166.49,11.052,0.8816,0.0798
1263363,-11.7519,166.5239,17.033,1.2204,0.0716
1263391,21.3526,166.53,11.31,0.9698,0.0857
1263447,2.9226,166.543,10.745,1.0084,0.0938
1263517,0.3693,166.561,13.483,2.0484,0.1519
1263575,-56.4238,166.571,11.086,0.7398,0.0667
1263580,20.3717,166.572,13.426,0.8528,0.0635
1263594,-20.3355,166.576,11.144,0.3993,0.0358
1263672,-88.7259,166.5901,17.037,1.1183,0.0656
1263764,6.0956,166.61,11.391,0.4931,0.0433
1263897,36.4645,166.6383,25.881,1.154,0.0446
1263939,10.7238,166.647,15.192,2.023,0.1332
1263991,-38.2529,166.6583,22.782,1.268,0.0557
1264064,1.2265,166.6748,18.498,1.4045,0.0759
1264086,61.2559,166.679,11.757,1.6343,0.139
1264158,-28.36,166.696,12.731,2.0468,0.1608
1264222,38.8755,166.7091,21.981,1.8241,0.083
1264263,67.369,166.718,10.638,0.5811,0.0546
1264270,-8.5825,166.72,14.295,1.8896,0.1322
1264503,6.9286,166.776,10.847,0.4234,0.039
1264584,67.9954,166.796,10.449,0.8493,0.0813
1264653,34.203,166.811,50.752,3.43,0.0676
1264672,28.2712,166.815,11.624,1.5761,0.1356
1264706,40.1971,166.823,11.33,0.6604,0.0583
1264707,45.4225,166.823,14.476,2.4174,0.167
1264715,-10.4248,166.8251,160.959,3.9703,0.0247
1264768,-28.8033,166.8353,52.862,3.8425,0.0727
1264877,-55.4257,166.86,13.751,0.8484,0.0617
1265027,-25.552,166.894,10.025,0.7013,0.07
1265083,-38.9669,166.904,16.288,2.8538,0.1752
1265116,21.8654,166.913,11.066,0.8908,0.0805
1265146,-7.4598,166.919,11.329,1.0645,0.094
1265149,72.6986,166.92,91.052,2.5171,0.0276
1265216,0.9461,166.935,10.946,0.521,0.0476
1265337,5.0634,166.9635,18.482,1.369,0.0741
1265351,-41.6017,166.9661,21.392,1.2388,0.0579
1265385,-41.3674,166.975,10.972,1.4323,0.1305
1265391,-41.8265,166.9768,16.025,1.642,0.1025
1265397,43.4151,166.9776,18.54,1.0423,0.0562
1265429,75.421,166.982,10.5,0.8673,0.0826
1265461,42.9356,166.991,10.298,1.1024,0.1071
1265507,-5.474,167.002,20.456,2.2779,0.1114
1265526,35.218,167.008,10.715,1.6739,0.1562
1265532,22.4218,167.009,12.611,0.6804,0.054
1265587,-3.7521,167.02,10.153,0.501,0.0493
1265602,17.6171,167.022,13.944,0.9784,0.0702
1265608,1.9453,167.0237,20.629,0.9421,0.0457
1265650,-56.6209,167.034,11.382,0.5955,0.0523
1265662,14.7215,167.037,12.151,1.0146,0.0835
1265729,-64.5887,167.05,15.225,1.0184,0.0669
1265742,19.6263,167.053,32.197,2.993,0.093
1265818,26.1006,167.073,14.705,1.3006,0.0884
1265841,-77.0524,167.08,19.587,2.4585,0.1255
1265852,-8.4437,167.082,11.03,0.9193,0.0833
1265867,1.6596,167.085,10.16,0.7508,0.0739
1265923,25.9415,167.0993,18.454,1.6806,0.0911
1265944,20.8501,167.104,11.216,0.929,0.0828
1266004,57.7196,167.118,10.625,0.4868,0.0458
1266130,-21.6103,167.1468,20.557,2.5083,0.122
1266158,8.9388,167.153,10.431,0.9439,0.0905
1266165,66.8171,167.154,10.776,0.6961,0.0646
